Name,Counts,Gender,Arek,Kinga,Counts_2022
GURPREET,30,male,Unknown,Unknown,0.0
IOSEB,30,male,Unknown,Unknown,0.0
JORDI,30,male,Unknown,Unknown,0.0
JULIÁN,30,male,Unknown,Unknown,0.0
KFIR,30,male,Unknown,Unknown,0.0
KLIMEK,30,male,Unknown,Unknown,0.0
KOSTADIN,30,male,Unknown,Unknown,0.0
LUCIO,30,male,Unknown,Unknown,0.0
MAJER,30,male,Unknown,Unknown,0.0
MARIÁN,30,male,Unknown,Unknown,0.0
MIKKO,30,male,Unknown,Unknown,0.0
MING,30,male,Unknown,Unknown,0.0
MIRCEA,30,male,Unknown,Unknown,0.0
MITCHELL,30,male,Unknown,Unknown,0.0
MOHAN,30,male,Unknown,Unknown,0.0
NORWID,30,male,Unknown,Unknown,0.0
OFEK,30,male,Unknown,Unknown,0.0
OWIDIUSZ,30,male,Unknown,Unknown,0.0
PIUS,30,male,Unknown,Unknown,0.0
RAMIRO,30,male,Unknown,Unknown,0.0
SAIMON,30,male,Unknown,Unknown,0.0
SLOBODAN,30,male,Unknown,Unknown,0.0
SŁAWOMIERZ,30,male,Unknown,Unknown,0.0
SOREN,30,male,Unknown,Unknown,0.0
TERENCE,30,male,Unknown,Unknown,0.0
TERRY,30,male,Unknown,Unknown,0.0
UGUR,30,male,Unknown,Unknown,0.0
VENKATA,30,male,Unknown,Unknown,0.0
ZDENĚK,30,male,Unknown,Unknown,0.0
ALEŠ,29,male,Unknown,Unknown,0.0
AMAN,29,male,Unknown,Unknown,0.0
ANVAR,29,male,Unknown,Unknown,0.0
ARKADI,29,male,Unknown,Unknown,0.0
ARKADIUS,29,male,Unknown,Unknown,0.0
AURELIO,29,male,Unknown,Unknown,0.0
AVNER,29,male,Unknown,Unknown,0.0
BASSAM,29,male,Unknown,Unknown,0.0
BASTIEN,29,male,Unknown,Unknown,0.0
CAMILLO,29,male,Unknown,Unknown,0.0
CASIMIR,29,male,Unknown,Unknown,0.0
CHOL,29,male,Unknown,Unknown,0.0
CLEMENS,29,male,Unknown,Unknown,0.0
DEZYDERY,29,male,Unknown,Unknown,0.0
DOREL,29,male,Unknown,Unknown,0.0
EFE,29,male,Unknown,Unknown,0.0
ELLIOTT,29,male,Unknown,Unknown,0.0
EVGHENII,29,male,Unknown,Unknown,0.0
GENNADIJ,29,male,Unknown,Unknown,0.0
GERARDUS,29,male,Unknown,Unknown,0.0
GHEORGHI,29,male,Unknown,Unknown,0.0
GOGA,29,male,Unknown,Unknown,0.0
HENRYKH,29,male,Unknown,Unknown,0.0
HIEU,29,male,Unknown,Unknown,0.0
IGORS,29,male,Unknown,Unknown,0.0
KARL-HEINZ,29,male,Unknown,Unknown,0.0
LIBOR,29,male,Unknown,Unknown,0.0
MAHESH,29,male,Unknown,Unknown,0.0
MAMERT,29,male,Unknown,Unknown,0.0
MARKIYAN,29,male,Unknown,Unknown,2.0
MENACHEM,29,male,Unknown,Unknown,0.0
MIKA,29,male,Unknown,Unknown,0.0
MOUNIR,29,male,Unknown,Unknown,0.0
MOUSTAFA,29,male,Unknown,Unknown,0.0
NARAYAN,29,male,Unknown,Unknown,0.0
NEMANJA,29,male,Unknown,Unknown,0.0
PETRE,29,male,Unknown,Unknown,0.0
RAMIZ,29,male,Unknown,Unknown,0.0
RODRYG,29,male,Unknown,Unknown,0.0
ROM,29,male,Unknown,Unknown,0.0
SAVERIO,29,male,Unknown,Unknown,0.0
SERGEJS,29,male,Unknown,Unknown,0.0
SETH,29,male,Unknown,Unknown,0.0
SEZGIN,29,male,Unknown,Unknown,0.0
SPARTAK,29,male,Unknown,Unknown,0.0
SPENCER,29,male,Unknown,Unknown,0.0
STOJAN,29,male,Unknown,Unknown,0.0
SVETOSLAV,29,male,Unknown,Unknown,0.0
VALERIAN,29,male,Unknown,Unknown,0.0
WITEK,29,male,Unknown,Unknown,0.0
ZAWISZA,29,male,Unknown,Unknown,0.0
ABDALLA,28,male,Unknown,Unknown,0.0
ADHAM,28,male,Unknown,Unknown,0.0
ALDIN,28,male,Unknown,Unknown,0.0
ANDŻELO,28,male,Unknown,Unknown,0.0
ARNON,28,male,Unknown,Unknown,0.0
ASLANBEK,28,male,Unknown,Unknown,0.0
CARMELO,28,male,Unknown,Unknown,0.0
CHRYSTOS,28,male,Unknown,Unknown,0.0
DASTAN,28,male,Unknown,Unknown,0.0
DILSHOD,28,male,Unknown,Unknown,0.0
DMITRIJS,28,male,Unknown,Unknown,0.0
EDGARD,28,male,Unknown,Unknown,0.0
EDHAR,28,male,Unknown,Unknown,0.0
EFREM,28,male,Unknown,Unknown,0.0
EWAN,28,male,Unknown,Unknown,0.0
GHASSAN,28,male,Unknown,Unknown,0.0
HISHAM,28,male,Unknown,Unknown,0.0
HUU,28,male,Unknown,Unknown,0.0
IFEANYI,28,male,Unknown,Unknown,0.0
ILHAN,28,male,Unknown,Unknown,0.0
JEAN-MARC,28,male,Unknown,Unknown,0.0
KARAM,28,male,Unknown,Unknown,0.0
KIEJSTUT,28,male,Unknown,Unknown,0.0
MIRAN,28,male,Unknown,Unknown,2.0
MISHA,28,male,Unknown,Unknown,0.0
NIDAL,28,male,Unknown,Unknown,0.0
ORESTES,28,male,Unknown,Unknown,0.0
OVIDIU,28,male,Unknown,Unknown,0.0
PATRICIO,28,male,Unknown,Unknown,0.0
RAHIM,28,male,Unknown,Unknown,0.0
RAINHARD,28,male,Unknown,Unknown,0.0
RAY,28,male,Unknown,Unknown,0.0
RIMAS,28,male,Unknown,Unknown,0.0
RINALDO,28,male,Unknown,Unknown,0.0
ROLANDO,28,male,Unknown,Unknown,0.0
SHALOM,28,male,Unknown,Unknown,0.0
TEOBALD,28,male,Unknown,Unknown,0.0
THAI,28,male,Unknown,Unknown,0.0
UFUK,28,male,Unknown,Unknown,0.0
ÜMIT,28,male,Unknown,Unknown,0.0
VOLODYMIR,28,male,Unknown,Unknown,0.0
VUSAL,28,male,Unknown,Unknown,0.0
VYTAUTAS,28,male,Unknown,Unknown,0.0
YAROSLAW,28,male,Unknown,Unknown,0.0
YASIR,28,male,Unknown,Unknown,0.0
ZAID,28,male,Unknown,Unknown,0.0
ŽELJKO,28,male,Unknown,Unknown,0.0
ALIN,27,male,Unknown,Unknown,0.0
ALISTAIR,27,male,Unknown,Unknown,0.0
ARAYIK,27,male,Unknown,Unknown,0.0
BENEDICT,27,male,Unknown,Unknown,0.0
BORA,27,male,Unknown,Unknown,0.0
BURHAN,27,male,Unknown,Unknown,0.0
CAIO,27,male,Unknown,Unknown,0.0
CASPAR,27,male,Unknown,Unknown,0.0
CLAUDIU,27,male,Unknown,Unknown,0.0
DAMIÁN,27,male,Unknown,Unknown,0.0
DANIËL,27,male,Unknown,Unknown,0.0
DVIR,27,male,Unknown,Unknown,0.0
ELIO,27,male,Unknown,Unknown,0.0
ELNUR,27,male,Unknown,Unknown,0.0
FILIPP,27,male,Unknown,Unknown,0.0
FREDDY,27,male,Unknown,Unknown,0.0
FREDERICO,27,male,Unknown,Unknown,0.0
GEORGY,27,male,Unknown,Unknown,0.0
GREG,27,male,Unknown,Unknown,0.0
HANY,27,male,Unknown,Unknown,0.0
HARISH,27,male,Unknown,Unknown,0.0
HEORHIY,27,male,Unknown,Unknown,0.0
IAIN,27,male,Unknown,Unknown,0.0
IRWIN,27,male,Unknown,Unknown,0.0
JAIRO,27,male,Unknown,Unknown,0.0
JIŘI,27,male,Unknown,Unknown,0.0
JONAH,27,male,Unknown,Unknown,0.0
JUHA,27,male,Unknown,Unknown,0.0
JULES,27,male,Unknown,Unknown,0.0
KABIR,27,male,Unknown,Unknown,0.0
KAZYMYR,27,male,Unknown,Unknown,0.0
KRISTOFER,27,male,Unknown,Unknown,0.0
KRISZTIÁN,27,male,Unknown,Unknown,0.0
KWIRYN,27,male,Unknown,Unknown,0.0
MAMADOU,27,male,Unknown,Unknown,0.0
MARCELIAN,27,male,Unknown,Unknown,0.0
MYONG,27,male,Unknown,Unknown,0.0
OLESŁAW,27,male,Unknown,Unknown,0.0
OLGERD,27,male,Unknown,Unknown,0.0
OTARI,27,male,Unknown,Unknown,0.0
PASCHALIS,27,male,Unknown,Unknown,0.0
PRZEMEK,27,male,Unknown,Unknown,0.0
QI,27,male,Unknown,Unknown,0.0
REZA,27,male,Unknown,Unknown,0.0
ROEI,27,male,Unknown,Unknown,0.0
SÉRGIO,27,male,Unknown,Unknown,0.0
SHAHID,27,male,Unknown,Unknown,0.0
SHAWN,27,male,Unknown,Unknown,0.0
SIAMION,27,male,Unknown,Unknown,0.0
SURAJ,27,male,Unknown,Unknown,0.0
SVIATASLAU,27,male,Unknown,Unknown,0.0
TED,27,male,Unknown,Unknown,0.0
TEODOZJUSZ,27,male,Unknown,Unknown,0.0
TIZIANO,27,male,Unknown,Unknown,0.0
VALDEMAR,27,male,Unknown,Unknown,0.0
VAN THANG,27,male,Unknown,Unknown,0.0
VAZHA,27,male,Unknown,Unknown,0.0
VEYSEL,27,male,Unknown,Unknown,0.0
VIGGO,27,male,Unknown,Unknown,0.0
VIKRAM,27,male,Unknown,Unknown,0.0
VINOD,27,male,Unknown,Unknown,0.0
WADYM,27,male,Unknown,Unknown,0.0
WASYLIS,27,male,Unknown,Unknown,0.0
WILHELMUS,27,male,Unknown,Unknown,0.0
YAKOV,27,male,Unknown,Unknown,0.0
ZVIADI,27,male,Unknown,Unknown,0.0
ARA,26,male,Unknown,Unknown,0.0
ARARAT,26,male,Unknown,Unknown,0.0
ARKADIY,26,male,Unknown,Unknown,3.0
AZAT,26,male,Unknown,Unknown,0.0
DANG,26,male,Unknown,Unknown,0.0
DATO,26,male,Unknown,Unknown,0.0
DON,26,male,Unknown,Unknown,0.0
DONATO,26,male,Unknown,Unknown,0.0
DOTAN,26,male,Unknown,Unknown,0.0
EINAR,26,male,Unknown,Unknown,2.0
EKREM,26,male,Unknown,Unknown,0.0
EKSPEDYT,26,male,Unknown,Unknown,0.0
ELGUJA,26,male,Unknown,Unknown,0.0
ERYCH,26,male,Unknown,Unknown,0.0
GERGELY,26,male,Unknown,Unknown,0.0
GURGEN,26,male,Unknown,Unknown,0.0
HARSH,26,male,Unknown,Unknown,0.0
HAWIER,26,male,Unknown,Unknown,0.0
HYUSEIN,26,male,Unknown,Unknown,0.0
IGAL,26,male,Unknown,Unknown,0.0
IMRE,26,male,Unknown,Unknown,0.0
JASTIN,26,male,Unknown,Unknown,0.0
JEAN-LUC,26,male,Unknown,Unknown,0.0
JĘDREK,26,male,Unknown,Unknown,0.0
JOANNIS,26,male,Unknown,Unknown,0.0
JOEY,26,male,Unknown,Unknown,0.0
JONI,26,male,Unknown,Unknown,0.0
JUDE,26,male,Unknown,Unknown,0.0
KALEB,26,male,Unknown,Unknown,2.0
KAREEM,26,male,Unknown,Unknown,0.0
KONDRAT,26,male,Unknown,Unknown,0.0
KORAY,26,male,Unknown,Unknown,0.0
LAJOS,26,male,Unknown,Unknown,0.0
LENNOX,26,male,Unknown,Unknown,0.0
LIVIO,26,male,Unknown,Unknown,0.0
MARTSIN,26,male,Unknown,Unknown,0.0
MELIH,26,male,Unknown,Unknown,0.0
MELVIN,26,male,Unknown,Unknown,0.0
MIKEL,26,male,Unknown,Unknown,0.0
MINA,26,male,Unknown,Unknown,0.0
MINDAUGAS,26,male,Unknown,Unknown,0.0
MISZEL,26,male,Unknown,Unknown,0.0
MOHIT,26,male,Unknown,Unknown,0.0
MUKHAMMAD,26,male,Unknown,Unknown,0.0
NAIM,26,male,Unknown,Unknown,0.0
NAZARIJ,26,male,Unknown,Unknown,0.0
NEO,26,male,Unknown,Unknown,0.0
NICOLAUS,26,male,Unknown,Unknown,0.0
NUKRI,26,male,Unknown,Unknown,0.0
NURI,26,male,Unknown,Unknown,0.0
OLEXIY,26,male,Unknown,Unknown,0.0
PAVLE,26,male,Unknown,Unknown,0.0
PAWAN,26,male,Unknown,Unknown,0.0
PRZEMKO,26,male,Unknown,Unknown,0.0
SAEED,26,male,Unknown,Unknown,0.0
SAI,26,male,Unknown,Unknown,0.0
SAMEH,26,male,Unknown,Unknown,0.0
SAVA,26,male,Unknown,Unknown,2.0
SIDNEY,26,male,Unknown,Unknown,0.0
SOUFIANE,26,male,Unknown,Unknown,0.0
STAVROS,26,male,Unknown,Unknown,0.0
SUMIT,26,male,Unknown,Unknown,0.0
ŞTEFAN,26,male,Unknown,Unknown,0.0
TAKESHI,26,male,Unknown,Unknown,0.0
TIMOTHÉE,26,male,Unknown,Unknown,0.0
TRAVIS,26,male,Unknown,Unknown,0.0
TURPAL-ALI,26,male,Unknown,Unknown,0.0
VASILY,26,male,Unknown,Unknown,0.0
VÁCLAV,26,male,Unknown,Unknown,0.0
ABDELAZIZ,25,male,Unknown,Unknown,0.0
ALBAN,25,male,Unknown,Unknown,0.0
ALPEREN,25,male,Unknown,Unknown,0.0
ANDŽEJ,25,male,Unknown,Unknown,0.0
ANKIT,25,male,Unknown,Unknown,0.0
ARNALDO,25,male,Unknown,Unknown,0.0
ARTOM,25,male,Unknown,Unknown,0.0
AUGUSTINE,25,male,Unknown,Unknown,0.0
BESIKI,25,male,Unknown,Unknown,0.0
BOLESLAV,25,male,Unknown,Unknown,0.0
CAMILO,25,male,Unknown,Unknown,0.0
CATALIN,25,male,Unknown,Unknown,0.0
CHUNG,25,male,Unknown,Unknown,0.0
CORRADO,25,male,Unknown,Unknown,0.0
CURTIS,25,male,Unknown,Unknown,0.0
CZCIBOR,25,male,Unknown,Unknown,0.0
DANISZ,25,male,Unknown,Unknown,0.0
DARIUSH,25,male,Unknown,Unknown,0.0
DAVE,25,male,Unknown,Unknown,0.0
DZHABRAIL,25,male,Unknown,Unknown,0.0
ERAY,25,male,Unknown,Unknown,0.0
ERDAL,25,male,Unknown,Unknown,0.0
EZRA,25,male,Unknown,Unknown,0.0
GAEL,25,male,Unknown,Unknown,0.0
GEGHAM,25,male,Unknown,Unknown,0.0
GLEN,25,male,Unknown,Unknown,0.0
HAKIM,25,male,Unknown,Unknown,0.0
HIEN,25,male,Unknown,Unknown,0.0
HIMANSHU,25,male,Unknown,Unknown,0.0
IVICA,25,male,Unknown,Unknown,0.0
JEAN-BAPTISTE,25,male,Unknown,Unknown,0.0
JEAN-PHILIPPE,25,male,Unknown,Unknown,0.0
LASZLO,25,male,Unknown,Unknown,0.0
LIN,25,male,Unknown,Unknown,0.0
MANSOUR,25,male,Unknown,Unknown,0.0
MANTAS,25,male,Unknown,Unknown,0.0
MAOR,25,male,Unknown,Unknown,0.0
MARCELINO,25,male,Unknown,Unknown,0.0
MARWIN,25,male,Unknown,Unknown,0.0
MATAS,25,male,Unknown,Unknown,0.0
MILAD,25,male,Unknown,Unknown,0.0
MIRCO,25,male,Unknown,Unknown,0.0
MOSZEK,25,male,Unknown,Unknown,0.0
NAMIR,25,male,Unknown,Unknown,0.0
NASSIM,25,male,Unknown,Unknown,0.0
NITIN,25,male,Unknown,Unknown,0.0
NOA,25,male,Unknown,Unknown,0.0
OUSSAMA,25,male,Unknown,Unknown,0.0
PREM,25,male,Unknown,Unknown,0.0
PROTAZY,25,male,Unknown,Unknown,0.0
RAFFAEL,25,male,Unknown,Unknown,0.0
RAJENDRA,25,male,Unknown,Unknown,0.0
RAMADAN,25,male,Unknown,Unknown,0.0
REUBEN,25,male,Unknown,Unknown,0.0
RIDVAN,25,male,Unknown,Unknown,0.0
RIZWAN,25,male,Unknown,Unknown,0.0
SAAR,25,male,Unknown,Unknown,0.0
SADIK,25,male,Unknown,Unknown,0.0
SAMUIL,25,male,Unknown,Unknown,0.0
SANDOR,25,male,Unknown,Unknown,0.0
SANJEEV,25,male,Unknown,Unknown,0.0
SASHO,25,male,Unknown,Unknown,0.0
SAYED,25,male,Unknown,Unknown,0.0
SEMION,25,male,Unknown,Unknown,0.0
SERWACY,25,male,Unknown,Unknown,0.0
SØREN,25,male,Unknown,Unknown,0.0
SZABOLCS,25,male,Unknown,Unknown,0.0
THEODORUS,25,male,Unknown,Unknown,0.0
TINO,25,male,Unknown,Unknown,0.0
TU,25,male,Unknown,Unknown,0.0
TURAN,25,male,Unknown,Unknown,0.0
VAKHA,25,male,Unknown,Unknown,0.0
VALTER,25,male,Unknown,Unknown,0.0
VASCO,25,male,Unknown,Unknown,0.0
VIKAS,25,male,Unknown,Unknown,0.0
WENECJUSZ,25,male,Unknown,Unknown,0.0
YAKOUB,25,male,Unknown,Unknown,0.0
YAVUZ,25,male,Unknown,Unknown,0.0
ZDENEK,25,male,Unknown,Unknown,0.0
ABDELRAHMAN,24,male,Unknown,Unknown,0.0
ARDIAN,24,male,Unknown,Unknown,0.0
ARSENIY,24,male,Unknown,Unknown,5.0
ARSLAN,24,male,Unknown,Unknown,0.0
ARTASHES,24,male,Unknown,Unknown,0.0
ASIM,24,male,Unknown,Unknown,0.0
ASKHAB,24,male,Unknown,Unknown,0.0
ATAKAN,24,male,Unknown,Unknown,0.0
AYOUB,24,male,Unknown,Unknown,0.0
AZIM,24,male,Unknown,Unknown,0.0
BAHADIR,24,male,Unknown,Unknown,0.0
BARTHOLOMEW,24,male,Unknown,Unknown,0.0
BARTLOMIEJ,24,male,Unknown,Unknown,0.0
BENO,24,male,Unknown,Unknown,0.0
BINH,24,male,Unknown,Unknown,0.0
BLAKE,24,male,Unknown,Unknown,0.0
BOŻYSŁAW,24,male,Unknown,Unknown,0.0
CELSO,24,male,Unknown,Unknown,0.0
CZAROSŁAW,24,male,Unknown,Unknown,0.0
DOMAN,24,male,Unknown,Unknown,0.0
DUONG,24,male,Unknown,Unknown,0.0
EDVIN,24,male,Unknown,Unknown,0.0
FLAWIUSZ,24,male,Unknown,Unknown,0.0
GASPARD,24,male,Unknown,Unknown,0.0
GASTÓN,24,male,Unknown,Unknown,0.0
GEDYMIN,24,male,Unknown,Unknown,0.0
GEERT,24,male,Unknown,Unknown,0.0
GHEORGHII,24,male,Unknown,Unknown,0.0
HARRI,24,male,Unknown,Unknown,0.0
HARVEY,24,male,Unknown,Unknown,0.0
HATEM,24,male,Unknown,Unknown,0.0
HIROYUKI,24,male,Unknown,Unknown,0.0
HOSSAM,24,male,Unknown,Unknown,0.0
IKAR,24,male,Unknown,Unknown,0.0
IONUŢ,24,male,Unknown,Unknown,0.0
ISSA,24,male,Unknown,Unknown,0.0
IVÁN,24,male,Unknown,Unknown,0.0
JANKO,24,male,Unknown,Unknown,0.0
JASIN,24,male,Unknown,Unknown,0.0
JOSZKO,24,male,Unknown,Unknown,0.0
KARTHIK,24,male,Unknown,Unknown,0.0
KNUT,24,male,Unknown,Unknown,0.0
KOJI,24,male,Unknown,Unknown,0.0
KOSTA,24,male,Unknown,Unknown,0.0
KRISTOPHER,24,male,Unknown,Unknown,0.0
LIRON,24,male,Unknown,Unknown,0.0
MAJK,24,male,Unknown,Unknown,0.0
MAZEN,24,male,Unknown,Unknown,0.0
MIKKEL,24,male,Unknown,Unknown,0.0
MOHD,24,male,Unknown,Unknown,0.0
MORRIS,24,male,Unknown,Unknown,0.0
MUKESH,24,male,Unknown,Unknown,0.0
NADEEM,24,male,Unknown,Unknown,0.0
NEVO,24,male,Unknown,Unknown,0.0
OKTAVIAN,24,male,Unknown,Unknown,0.0
OLLY,24,male,Unknown,Unknown,0.0
OSVALDO,24,male,Unknown,Unknown,0.0
OĞUZ,24,male,Unknown,Unknown,0.0
PRESTON,24,male,Unknown,Unknown,0.0
RADIM,24,male,Unknown,Unknown,0.0
RENALDO,24,male,Unknown,Unknown,0.0
RIAD,24,male,Unknown,Unknown,0.0
ROEE,24,male,Unknown,Unknown,0.0
SAHIL,24,male,Unknown,Unknown,0.0
SAURABH,24,male,Unknown,Unknown,0.0
SIMCHA,24,male,Unknown,Unknown,0.0
SONNY,24,male,Unknown,Unknown,0.0
ŠTEFAN,24,male,Unknown,Unknown,0.0
TADEVUSH,24,male,Unknown,Unknown,0.0
TAMAZI,24,male,Unknown,Unknown,0.0
TEMURI,24,male,Unknown,Unknown,0.0
TIHOMIR,24,male,Unknown,Unknown,0.0
TOLISŁAW,24,male,Unknown,Unknown,0.0
TROY,24,male,Unknown,Unknown,0.0
WARREN,24,male,Unknown,Unknown,0.0
WITOSZ,24,male,Unknown,Unknown,0.0
WOJMIR,24,male,Unknown,Unknown,0.0
WOLODYMYR,24,male,Unknown,Unknown,0.0
XIANG,24,male,Unknown,Unknown,0.0
YACOUB,24,male,Unknown,Unknown,0.0
YASHAR,24,male,Unknown,Unknown,0.0
ZAKHARII,24,male,Unknown,Unknown,3.0
AKIM,23,male,Unknown,Unknown,0.0
AKIRA,23,male,Unknown,Unknown,0.0
AKSHAY,23,male,Unknown,Unknown,0.0
ALEKO,23,male,Unknown,Unknown,0.0
AMEDEO,23,male,Unknown,Unknown,0.0
ATANAZY,23,male,Unknown,Unknown,0.0
BISER,23,male,Unknown,Unknown,0.0
BOLKO,23,male,Unknown,Unknown,0.0
BURKHARD,23,male,Unknown,Unknown,0.0
CĂTĂLIN,23,male,Unknown,Unknown,0.0
CHANG,23,male,Unknown,Unknown,0.0
CHIRAG,23,male,Unknown,Unknown,0.0
CIPRIAN,23,male,Unknown,Unknown,0.0
CODY,23,male,Unknown,Unknown,0.0
COSIMO,23,male,Unknown,Unknown,0.0
COSMIN,23,male,Unknown,Unknown,0.0
COSTEL,23,male,Unknown,Unknown,0.0
EDEN,23,male,Unknown,Unknown,0.0
GILBERTO,23,male,Unknown,Unknown,0.0
GOPAL,23,male,Unknown,Unknown,0.0
GRIGORY,23,male,Unknown,Unknown,0.0
HARPREET,23,male,Unknown,Unknown,0.0
HOAN,23,male,Unknown,Unknown,0.0
ICEK,23,male,Unknown,Unknown,0.0
ILGAR,23,male,Unknown,Unknown,0.0
ILKER,23,male,Unknown,Unknown,0.0
IMAM,23,male,Unknown,Unknown,0.0
IMEDA,23,male,Unknown,Unknown,0.0
IOSYP,23,male,Unknown,Unknown,0.0
JABA,23,male,Unknown,Unknown,0.0
JACŁAW,23,male,Unknown,Unknown,0.0
JAWAD,23,male,Unknown,Unknown,0.0
JÉRÉMY,23,male,Unknown,Unknown,0.0
JĀNIS,23,male,Unknown,Unknown,0.0
JOSH,23,male,Unknown,Unknown,0.0
KASIM,23,male,Unknown,Unknown,0.0
KELVIN,23,male,Unknown,Unknown,0.0
KHUSEYN,23,male,Unknown,Unknown,0.0
KONSTANTINE,23,male,Unknown,Unknown,0.0
KOSTEK,23,male,Unknown,Unknown,0.0
KUNAL,23,male,Unknown,Unknown,0.0
KWANG,23,male,Unknown,Unknown,0.0
LEJB,23,male,Unknown,Unknown,0.0
LESLIE,23,male,Unknown,Unknown,0.0
MANDEEP,23,male,Unknown,Unknown,0.0
MARCIO,23,male,Unknown,Unknown,0.0
MARINUS,23,male,Unknown,Unknown,0.0
MITKO,23,male,Unknown,Unknown,0.0
MOVSAR,23,male,Unknown,Unknown,0.0
MUZAFFAR,23,male,Unknown,Unknown,0.0
NASSER,23,male,Unknown,Unknown,0.0
NAZIM,23,male,Unknown,Unknown,0.0
OCTAVIO,23,male,Unknown,Unknown,0.0
ÖZKAN,23,male,Unknown,Unknown,0.0
POUL,23,male,Unknown,Unknown,0.0
RAZMIK,23,male,Unknown,Unknown,0.0
RENZO,23,male,Unknown,Unknown,0.0
RODŻER,23,male,Unknown,Unknown,0.0
ROSEN,23,male,Unknown,Unknown,0.0
ROVSHAN,23,male,Unknown,Unknown,0.0
SERVET,23,male,Unknown,Unknown,0.0
SHADY,23,male,Unknown,Unknown,0.0
SHAKED,23,male,Unknown,Unknown,0.0
SHYAM,23,male,Unknown,Unknown,0.0
SPYRIDON,23,male,Unknown,Unknown,0.0
SYLWAN,23,male,Unknown,Unknown,0.0
SYLWIAN,23,male,Unknown,Unknown,0.0
TURAL,23,male,Unknown,Unknown,0.0
TYMOFIY,23,male,Unknown,Unknown,17.0
VIGNESH,23,male,Unknown,Unknown,0.0
WALENTINO,23,male,Unknown,Unknown,0.0
XU,23,male,Unknown,Unknown,0.0
YAAKOV,23,male,Unknown,Unknown,0.0
YACOB,23,male,Unknown,Unknown,0.0
YARDEN,23,male,Unknown,Unknown,0.0
YULIYAN,23,male,Unknown,Unknown,0.0
ZACHAR,23,male,Unknown,Unknown,6.0
ZAFAR,23,male,Unknown,Unknown,0.0
ALIREZA,22,male,Unknown,Unknown,0.0
AMNON,22,male,Unknown,Unknown,0.0
AMRIT,22,male,Unknown,Unknown,0.0
ANTONIS,22,male,Unknown,Unknown,0.0
ASLAMBEK,22,male,Unknown,Unknown,0.0
AVIAD,22,male,Unknown,Unknown,0.0
BILLY,22,male,Unknown,Unknown,0.0
BISHNU,22,male,Unknown,Unknown,0.0
BOBBY,22,male,Unknown,Unknown,0.0
CÉSAR,22,male,Unknown,Unknown,0.0
CHARALAMPOS,22,male,Unknown,Unknown,0.0
CHIEN,22,male,Unknown,Unknown,0.0
CYRUS,22,male,Unknown,Unknown,0.0
DILAN,22,male,Unknown,Unknown,0.0
DIPAK,22,male,Unknown,Unknown,0.0
DONATAS,22,male,Unknown,Unknown,0.0
DUC ANH,22,male,Unknown,Unknown,2.0
ENRIKO,22,male,Unknown,Unknown,0.0
ESTANISLAO,22,male,Unknown,Unknown,0.0
FACUNDO,22,male,Unknown,Unknown,0.0
FRIEDHELM,22,male,Unknown,Unknown,0.0
GNIEWOSŁAW,22,male,Unknown,Unknown,0.0
GONÇALO,22,male,Unknown,Unknown,0.0
GYÖRGY,22,male,Unknown,Unknown,0.0
GYULA,22,male,Unknown,Unknown,0.0
HACI,22,male,Unknown,Unknown,0.0
HUA,22,male,Unknown,Unknown,0.0
IKER,22,male,Unknown,Unknown,0.0
JAE,22,male,Unknown,Unknown,0.0
JEAN-MICHEL,22,male,Unknown,Unknown,0.0
JOËL,22,male,Unknown,Unknown,0.0
KAIS,22,male,Unknown,Unknown,0.0
KAMO,22,male,Unknown,Unknown,0.0
KANAN,22,male,Unknown,Unknown,0.0
KARAPET,22,male,Unknown,Unknown,0.0
KARLO,22,male,Unknown,Unknown,0.0
KJELL,22,male,Unknown,Unknown,0.0
KLEOFAS,22,male,Unknown,Unknown,0.0
KRISTIJAN,22,male,Unknown,Unknown,0.0
LAXMAN,22,male,Unknown,Unknown,0.0
LEANDER,22,male,Unknown,Unknown,0.0
LENART,22,male,Unknown,Unknown,0.0
LÉONARD,22,male,Unknown,Unknown,0.0
LOTFI,22,male,Unknown,Unknown,0.0
LUKIAN,22,male,Unknown,Unknown,8.0
MASAHIRO,22,male,Unknown,Unknown,0.0
MATVEI,22,male,Unknown,Unknown,7.0
MICHELANGELO,22,male,Unknown,Unknown,0.0
MILANO,22,male,Unknown,Unknown,0.0
MILES,22,male,Unknown,Unknown,0.0
NACHMAN,22,male,Unknown,Unknown,0.0
NASIR,22,male,Unknown,Unknown,0.0
NEBOJŠA,22,male,Unknown,Unknown,0.0
OLLIE,22,male,Unknown,Unknown,0.0
OSYP,22,male,Unknown,Unknown,0.0
OZ,22,male,Unknown,Unknown,0.0
RAKHMAN,22,male,Unknown,Unknown,0.0
RAÚL,22,male,Unknown,Unknown,0.0
RAYYAN,22,male,Unknown,Unknown,0.0
RIFAT,22,male,Unknown,Unknown,0.0
RONNIE,22,male,Unknown,Unknown,0.0
RUDY,22,male,Unknown,Unknown,0.0
RUSTEM,22,male,Unknown,Unknown,0.0
SALWATOR,22,male,Unknown,Unknown,0.0
SENAD,22,male,Unknown,Unknown,0.0
SERGUEI,22,male,Unknown,Unknown,0.0
SHAHZAD,22,male,Unknown,Unknown,0.0
THIBAUT,22,male,Unknown,Unknown,0.0
TURPAL,22,male,Unknown,Unknown,0.0
USTYM,22,male,Unknown,Unknown,12.0
VAN TUAN,22,male,Unknown,Unknown,0.0
VARUN,22,male,Unknown,Unknown,0.0
